Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
CTN,logistic_regression,test,0.5517241379310345,0.44137931034482764,0.5517241379310345,0.49042145593869735
CTN,logistic_regression,train,0.9326923076923077,0.940677966101695,0.9326923076923077,0.9323859942416644
CTN,logistic_regression,valid,0.22580645161290322,1.0,0.22580645161290322,0.3684210526315789
CTN,lstm,test,0.6896551724137931,0.47562425683709875,0.6896551724137931,0.5629838142153413
CTN,lstm,train,0.8461538461538461,0.8823529411764706,0.8461538461538461,0.8424242424242425
CTN,lstm,valid,0.22580645161290322,1.0,0.22580645161290322,0.3684210526315789
CTN,svm,test,0.3448275862068966,0.4121510673234811,0.3448275862068966,0.3692439494538445
CTN,svm,train,0.9134615384615384,0.9136145024047355,0.9134615384615384,0.9134535367545076
CTN,svm,valid,0.9354838709677419,1.0,0.9354838709677419,0.9666666666666667
CTN,transformer,test,0.41379310344827586,0.7970822281167109,0.41379310344827586,0.3395159563075605
CTN,transformer,train,0.47115384615384615,0.24257425742574254,0.47115384615384615,0.3202614379084967
CTN,transformer,valid,0.9032258064516129,1.0,0.9032258064516129,0.9491525423728814
