Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
CTG,logistic_regression,test,0.8620689655172413,0.8620689655172413,0.8620689655172413,0.8620689655172413
CTG,logistic_regression,train,0.8981481481481481,0.9153846153846154,0.8981481481481481,0.8970804816772069
CTG,logistic_regression,valid,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8709677419354839
CTG,lstm,test,0.06896551724137931,0.0047562425683709865,0.06896551724137931,0.008898776418242492
CTG,lstm,train,0.5,0.25,0.5,0.3333333333333333
CTG,lstm,valid,0.6129032258064516,0.3756503642039542,0.6129032258064516,0.4658064516129032
CTG,svm,test,0.06896551724137931,0.0047562425683709865,0.06896551724137931,0.008898776418242492
CTG,svm,train,0.9074074074074074,0.9074074074074074,0.9074074074074074,0.9074074074074074
CTG,svm,valid,0.6129032258064516,0.3756503642039542,0.6129032258064516,0.4658064516129032
CTG,transformer,test,0.06896551724137931,0.0047562425683709865,0.06896551724137931,0.008898776418242492
CTG,transformer,train,0.6944444444444444,0.810344827586207,0.6944444444444444,0.6629787234042553
CTG,transformer,valid,0.7419354838709677,0.8183990442054958,0.7419354838709677,0.699859747545582
