Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
S96,logistic_regression,test,0.27586206896551724,0.9094827586206896,0.27586206896551724,0.31219873934000736
S96,logistic_regression,train,0.9196428571428571,0.9307692307692308,0.9196428571428571,0.9191205969670223
S96,logistic_regression,valid,0.6129032258064516,0.6175953079178885,0.6129032258064516,0.6046319272125724
S96,lstm,test,0.10344827586206896,0.01070154577883472,0.10344827586206896,0.01939655172413793
S96,lstm,train,0.8392857142857143,0.8783783783783784,0.8392857142857143,0.8350245499181669
S96,lstm,valid,0.5483870967741935,0.5557441992076967,0.5483870967741935,0.5426944971537002
S96,svm,test,0.3103448275862069,0.9100449775112444,0.3103448275862069,0.36007957559681697
S96,svm,train,0.9375,0.9444444444444444,0.9375,0.9372549019607843
S96,svm,valid,0.5161290322580645,0.5112201963534362,0.5161290322580645,0.48592081130650555
S96,transformer,test,0.13793103448275862,0.9076354679802956,0.13793103448275862,0.08643348576607754
S96,transformer,train,0.8660714285714286,0.8943661971830986,0.8660714285714286,0.8636252942608978
S96,transformer,valid,0.6451612903225806,0.6873574454219616,0.6451612903225806,0.6290496948561465
