Ticker,Model,Dataset,Accuracy,Precision,Recall,F1
CT6,logistic_regression,test,0.4146341463414634,0.5,0.2916666666666667,0.3684210526315789
CT6,logistic_regression,train,0.8559782608695652,0.8465608465608465,0.8695652173913043,0.8579088471849866
CT6,logistic_regression,valid,0.5,0.7446808510638298,0.5147058823529411,0.6086956521739131
CT6,lstm,test,0.4146341463414634,0.0,0.0,0.0
CT6,lstm,train,0.7377717391304348,0.7464788732394366,0.720108695652174,0.7330567081604425
CT6,lstm,valid,0.4888888888888889,1.0,0.3235294117647059,0.4888888888888889
CT6,svm,test,0.4146341463414634,0.5,0.375,0.42857142857142855
CT6,svm,train,0.8899456521739131,0.8806366047745358,0.9021739130434783,0.8912751677852349
CT6,svm,valid,0.5444444444444444,0.7454545454545455,0.6029411764705882,0.6666666666666666
CT6,transformer,test,0.4146341463414634,0.0,0.0,0.0
CT6,transformer,train,0.7119565217391305,0.7294117647058823,0.6739130434782609,0.7005649717514124
CT6,transformer,valid,0.4888888888888889,1.0,0.3235294117647059,0.4888888888888889
